Date,Open,High,Low,Close,Volume
2005-02-25,19.4473,19.699,19.4473,19.6721,16729651.556117
2005-02-28,19.6333,19.6333,19.4404,19.4821,12285314.367051
2005-03-01,19.5985,19.7418,19.5329,19.6721,7619687.8365064
2005-03-02,19.6721,19.7696,19.5577,19.6125,9564283.6581757
2005-03-03,19.6333,19.7278,19.4821,19.5786,8157011.887402
2005-03-04,19.704,19.8751,19.692,19.8293,11302660.043456
2005-03-07,19.8293,19.9546,19.8293,19.8293,4385241.8481058
2005-03-08,19.894,19.894,19.7278,19.7945,18247650.434736
2005-03-09,19.8631,19.8631,19.5518,19.5518,11296717.534518
2005-03-10,19.5856,19.7169,19.5468,19.6642,13968410.640845
2005-03-11,19.6333,19.692,19.4165,19.4941,19077545.785116
2005-03-14,19.4364,19.6125,19.4364,19.5985,12746944.064116
2005-03-15,19.6453,19.699,19.4473,19.4672,13613847.643059
2005-03-16,19.4364,19.4603,19.2434,19.2713,13659238.317829
2005-03-17,19.2713,19.3091,19.1668,19.2176,11698804.518522
2005-03-18,19.2036,19.2036,18.9291,19.0216,18541287.384614
2005-03-21,18.9749,19.0007,18.8157,18.8525,28927089.978945
2005-03-22,18.942,18.955,18.5024,18.5024,30616888.791581
2005-03-23,18.4228,18.6516,18.4228,18.5441,21074227.783083
2005-03-24,18.5173,18.6675,18.4506,18.4506,7142825.3708016
2005-03-28,18.5243,18.6784,18.5173,18.58,5569848.9851949
2005-03-29,18.5541,18.7471,18.4954,18.5173,8335510.3389379
2005-03-30,18.5173,18.7471,18.4954,18.7471,8265144.2370728
2005-03-31,18.7769,18.8157,18.6406,18.6406,12225612.811764
2005-04-01,18.7769,18.8833,18.3343,18.382,20892684.185282
2005-04-04,18.382,18.5929,18.194,18.5173,18414724.309792
2005-04-05,18.5541,18.6924,18.5382,18.569,13103025.111047
2005-04-06,18.6784,18.7769,18.6456,18.6924,11055168.7716
2005-04-07,18.6924,18.8585,18.6516,18.766,16353162.298824
2005-04-08,18.7719,18.8237,18.5929,18.5929,7628059.224077
2005-04-11,18.7123,18.7401,18.58,18.6337,9702573.9139763
2005-04-12,18.6456,18.942,18.5243,18.8893,18035339.700486
2005-04-13,18.8893,18.8963,18.575,18.6158,6353749.4571376
2005-04-14,18.58,18.6158,18.389,18.4019,6466457.0661855
2005-04-15,18.4506,18.5302,18.1612,18.205,16872510.033981
2005-04-18,18.2885,18.4099,18.2268,18.3571,12669880.450062
2005-04-19,18.5501,18.5501,18.3641,18.382,10779199.500979
2005-04-20,18.4506,18.4506,18.1244,18.1542,16599739.725201
2005-04-21,18.2537,18.3134,17.9821,18.2607,17686720.216969
2005-04-22,18.3203,18.3522,18.0786,18.2119,19634971.420553
2005-04-25,18.376,18.4646,18.2885,18.4447,4458652.0909057
2005-04-26,18.4178,18.5302,18.3203,18.3373,15195816.710522
2005-04-27,18.188,18.6337,18.188,18.5929,8813430.4123914
2005-04-28,18.58,18.6158,18.389,18.389,12230949.106374
2005-04-29,18.4904,18.6924,18.3084,18.6735,17320436.070186
2005-05-02,18.8386,18.8445,18.58,18.7192,11850802.456505
2005-05-03,18.7471,18.8764,18.6456,18.7401,22215433.79458
2005-05-04,18.7471,19.129,18.7272,19.0992,18726029.944256
2005-05-05,19.1728,19.1728,18.8644,19.0127,17136148.925288
2005-05-06,19.1728,19.1728,18.8714,18.8764,16243349.036457
2005-05-09,18.9609,19.0604,18.8714,19.0415,6000258.1417275
2005-05-10,18.8585,18.942,18.753,18.7898,19283001.17028
2005-05-11,18.8445,18.942,18.7003,18.8764,13624358.37406
2005-05-12,18.9749,19.0077,18.6864,18.7003,20563560.071978
2005-05-13,18.7003,18.753,18.4099,18.5382,15059505.950593
